./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_1,484,25853,5613,10000,199.011
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_2,613,30369,3710,10000,197.47
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_3,592,28940,4115,10000,197.992
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_4,510,24628,8668,10000,199.164
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_5,615,30154,804,10000,197.424
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_6,687,30346,4389,10000,199.495
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_7,525,24460,9418,10000,198.771
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_8,631,32029,499,10000,198.663
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_9,598,27618,2389,10000,200.928
./instances/RCPMSII/RCPMS_Instance_106_m=7_n=100_t=8_10,592,28906,9006,10000,200.423
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_1,607,28011,1096,10000,197.696
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_2,534,26285,753,10000,201.758
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_3,551,25308,1902,10000,199.802
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_4,546,26526,605,10000,201.222
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_5,561,26172,7687,10000,196.936
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_6,564,26750,6860,10000,199.589
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_7,553,27080,525,10000,202.312
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_8,595,27889,6235,10000,199.156
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_9,516,26518,924,10000,197.529
./instances/RCPMSII/RCPMS_Instance_116_m=7_n=100_t=13_10,633,27547,2391,10000,197.676
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_1,899,94349,5530,10000,712.548
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_2,909,96337,4806,10000,750.737
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_3,904,96538,4754,10000,768.425
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_4,938,96868,1207,10000,739.908
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_5,909,93420,6874,10000,733.082
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_6,927,95149,5383,10000,733.591
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_7,915,98605,9852,10000,733.798
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_8,916,97131,7066,10000,730.263
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_9,923,94353,9809,10000,733.173
./instances/RCPMSII/RCPMS_Instance_126_m=7_n=200_t=11_10,935,94537,3400,10000,737.484
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_1,1124,117172,7609,10000,748.953
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_2,1115,109309,6169,10000,748.055
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_3,1082,110887,4905,10000,740.725
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_4,1122,117414,8462,10000,741.891
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_5,1209,116042,9762,10000,742.095
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_6,1025,110842,9229,10000,731.61
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_7,1080,112250,2122,10000,746.943
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_8,1125,119371,8998,10000,742.88
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_9,1084,116821,8417,10000,729.903
./instances/RCPMSII/RCPMS_Instance_136_m=8_n=200_t=9_10,1407,135914,6963,10000,721.193
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_1,1058,101927,6246,10000,721.325
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_2,1002,102653,5948,10000,725.166
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_3,1120,110202,2418,10000,724.853
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_4,1050,100594,1839,10000,728.345
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_5,1017,108234,4722,10000,750.33
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_6,988,102677,3237,10000,757.588
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_7,1074,106007,2899,10000,744.311
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_8,1199,120026,9822,10000,729.87
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_9,1003,100099,7757,10000,743.588
./instances/RCPMSII/RCPMS_Instance_146_m=8_n=200_t=13_10,1041,105007,5355,10000,748.025
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_1,1296,127769,9512,10000,754.577
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_2,1153,127300,3591,10000,770.534
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_3,1179,114717,9418,10000,761.451
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_4,1195,119319,3199,10000,756.372
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_5,1092,111605,6648,10000,752.079
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_6,1160,118795,8537,10000,757.694
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_7,1243,122729,6824,10000,764.793
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_8,1092,107635,4302,10000,736.701
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_9,1177,122615,9799,10000,734.596
./instances/RCPMSII/RCPMS_Instance_151_m=9_n=200_t=10_10,1306,131885,9503,10000,741.132
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_1,730,77975,8126,10000,747.095
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_2,719,76808,6972,10000,761.09
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_3,743,79053,4961,10000,741.027
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_4,729,78706,9027,10000,740.568
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_5,718,77889,8249,10000,762.135
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_6,793,82368,7279,10000,757.38
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_7,739,79257,4508,10000,759.708
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_8,733,76422,9820,10000,760.715
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_9,743,79941,7935,10000,765.442
./instances/RCPMSII/RCPMS_Instance_161_m=9_n=200_t=13_10,724,77164,5832,10000,733.007
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_1,468,11837,218,10000,53.6956
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_2,464,11639,1128,10000,52.8959
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_3,524,10883,4632,10000,53.3178
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_4,571,12700,772,10000,52.553
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_5,464,10492,3183,10000,52.9335
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_6,524,10845,828,10000,53.4035
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_7,524,10798,5080,10000,56.8444
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_8,524,11690,278,10000,59.023
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_9,463,11016,358,10000,58.1268
./instances/RCPMSII/RCPMS_Instance_16_m=4_n=50_t=5_10,539,13500,9492,10000,58.1512
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_1,814,83051,4974,10000,797.169
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_2,945,89860,9820,10000,795.269
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_3,878,93675,7913,10000,787.341
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_4,928,96499,9483,10000,798.507
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_5,920,93044,4434,10000,794.646
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_6,866,90399,8826,10000,787.725
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_7,838,91050,2677,10000,796.812
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_8,920,92957,4000,10000,799.639
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_9,847,87211,4895,10000,796.823
./instances/RCPMSII/RCPMS_Instance_176_m=10_n=200_t=17_10,883,93942,8317,10000,794.613
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_1,537,14137,2363,10000,58.259
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_2,537,11923,4524,10000,60.0788
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_3,530,12655,139,10000,61.3141
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_4,537,13477,341,10000,60.9989
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_5,604,16896,101,10000,58.3488
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_6,530,12558,56,10000,58.4375
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_7,597,14521,98,10000,58.2185
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_8,597,14624,73,10000,58.0447
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_9,537,13154,976,10000,58.2471
./instances/RCPMSII/RCPMS_Instance_1_m=3_n=50_t=4_10,530,12400,111,10000,58.7312
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_1,499,12822,6405,10000,58.432
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_2,563,12294,236,10000,58.799
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_3,519,15032,185,10000,58.486
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_4,535,12390,778,10000,59.2142
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_5,500,13480,361,10000,59.5003
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_6,506,12994,3049,10000,58.4997
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_7,577,13747,8775,10000,58.9737
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_8,496,13444,642,10000,58.8459
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_9,499,11944,1040,10000,59.0179
./instances/RCPMSII/RCPMS_Instance_26_m=4_n=50_t=11_10,553,13837,423,10000,62.1411
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_1,874,41125,674,10000,206.955
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_2,850,41545,1367,10000,208.758
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_3,971,47797,281,10000,209.007
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_4,883,46665,1006,10000,206.044
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_5,785,39607,8586,10000,209.865
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_6,825,42888,7556,10000,207.022
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_7,853,42143,958,10000,208.734
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_8,764,45238,2469,10000,205.47
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_9,817,41606,2047,10000,204.827
./instances/RCPMSII/RCPMS_Instance_36_m=4_n=100_t=7_10,882,45369,4438,10000,204.553
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_1,371,9180,851,10000,59.6512
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_2,323,8794,204,10000,59.1141
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_3,371,8782,443,10000,59.89
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_4,323,8499,1508,10000,59.4442
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_5,391,10290,139,10000,60.3228
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_6,371,8437,107,10000,60.2747
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_7,391,9775,425,10000,59.8067
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_8,367,8306,1844,10000,59.9497
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_9,392,9424,278,10000,60.1101
./instances/RCPMSII/RCPMS_Instance_46_m=5_n=50_t=6_10,391,10368,805,10000,60.9704
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_1,545,11173,71,10000,59.7529
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_2,532,11909,8252,10000,59.0967
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_3,571,11787,2539,10000,60.1465
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_4,495,11972,931,10000,59.5542
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_5,452,11946,5608,10000,59.1287
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_6,545,10925,114,10000,59.4545
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_7,536,11766,154,10000,60.1426
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_8,452,12054,696,10000,59.4101
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_9,509,11241,359,10000,59.2089
./instances/RCPMSII/RCPMS_Instance_56_m=5_n=50_t=11_10,470,11319,4220,10000,59.4326
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_1,741,15987,47,10000,58.3469
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_2,693,16145,6738,10000,56.6082
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_3,665,18478,69,10000,58.07
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_4,668,16700,1023,10000,57.6362
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_5,693,16650,1647,10000,57.8751
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_6,784,17651,195,10000,58.4939
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_7,808,16786,4914,10000,58.3056
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_8,693,16079,187,10000,57.4193
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_9,811,16350,5347,10000,58.4697
./instances/RCPMSII/RCPMS_Instance_6_m=3_n=50_t=5_10,664,16706,60,10000,58.3773
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_1,727,36671,1416,10000,209.246
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_2,809,39952,5273,10000,209.279
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_3,740,37293,3162,10000,206.877
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_4,773,37562,2203,10000,207.237
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_5,799,41210,1102,10000,207.474
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_6,732,40491,3489,10000,211.431
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_7,730,37943,3504,10000,207.853
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_8,756,37990,9003,10000,206.991
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_9,771,38339,9171,10000,209.355
./instances/RCPMSII/RCPMS_Instance_71_m=5_n=100_t=11_10,733,36795,5105,10000,211.935
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_1,608,29347,1000,10000,212.482
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_2,707,33453,5796,10000,213.217
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_3,619,31634,8680,10000,210.485
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_4,641,31259,8130,10000,210.204
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_5,731,33734,5050,10000,212.585
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_6,655,32699,755,10000,212.071
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_7,661,29613,4955,10000,214.425
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_8,698,33735,2952,10000,210.648
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_9,622,31131,3144,10000,212.182
./instances/RCPMSII/RCPMS_Instance_86_m=6_n=100_t=13_10,661,35279,1654,10000,211.193
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_1,1218,127888,6985,10000,756.534
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_2,1203,127949,4909,10000,748.652
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_3,1298,127776,1211,10000,752.7
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_4,1241,135567,3661,10000,749.086
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_5,1302,134053,5990,10000,750.735
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_6,1391,135288,1557,10000,752.266
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_7,1442,142952,9516,10000,758.171
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_8,1342,145408,3800,10000,742.524
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_9,1271,122773,4903,10000,750.193
./instances/RCPMSII/RCPMS_Instance_91_m=6_n=200_t=7_10,1273,134973,6127,10000,745.253
